# ----------------------------------------
# GA4 - TGG App + Web RollUp
# Traffic acquisition: Session primary channel group (Default Channel Group)-Tab 3
# 20260130-20260429
# ----------------------------------------

,Session primary channel group (Default Channel Group),Cross-network,Cross-network,Cross-network,Cross-network,Organic Search,Organic Search,Organic Search,Organic Search,Direct,Direct,Direct,Direct,Organic Social,Organic Social,Organic Social,Organic Social,Paid Search,Paid Search,Paid Search,Paid Search,Totals,Totals,Totals,Totals
/sunbeam-55l-slow-cooker-hp5520?msclkid=c021782af5f01063684f118fc21e1f50,20260302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c021782af5f01063684f118fc21e1f50,20260303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c0d309ed41f816fa6cf6607b1b472d0c,20260219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c193236ecca6161574e94adcd13a1d85,20260312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c20b1b9fe9fd116c51b5727a63642d84,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c22ac0f2c0c41ef659f6a9385066459b,20260331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c22ac0f2c0c41ef659f6a9385066459b,20260404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c2e7e504f3761abd7cca8cd88d328ee5,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c2f8e888d73712a2664a814d147a1323,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c2f8e888d73712a2664a814d147a1323,20260404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c2f8e888d73712a2664a814d147a1323,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c3aeec6fce0d1237464685de4d01e0cf&clickref=1100lCa89Rf8&rel=1100l13776985414,20260329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c3aeec6fce0d1237464685de4d01e0cf&clickref=1100lCa8a6Dv&rel=1100l13776990434,20260329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c48891d2d4ca18bb49dcf8325ba04f21,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c5088f096b4411827107e6d345bc40a6,20260411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c6ff135683771ee243cf7a932b3af00c,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c766d7010d2a10e96984beb64f63b4fd,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c80db67726ec18c4491edf8775f034bc,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=c888291d6b971d0b4d8540b97b266f99,20260301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=ca03a3f0f6a1192a4008ca6ee9371cba,20260225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=caae19c942021e087b90707ed398bca8,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=cb63489044e213bf41ff214aa7149a76,20260412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=cc0ceeddc67715ff405887413fbf034f,20260224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=cfba69b8d57815c16387005d5d1fb754,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d0071000fabc1d816f84799f38728928,20260226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d1a06914002d15d54ca600f1bf4711f6,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d3d8e171f8ef1a4f781b88807277849a,20260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d48d6667940a106e6c9c0fc6ac0fd74f,20260227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d57124a9605c16856f7f4d1c90c52d91,20260315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d810c0df58c810af72bea976fcb59ed0,20260306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d8ac22ad23a217bf450e4b489f43ad6d,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=d9f6aa588f0e11b17fd4c3f1ff2c74b0,20260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=dee27c43d41512f751d8159cd86946a9,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=df063ca93e6c16e767e8557634c121aa,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e0a4d5b305e4108376a5bc5986f803a7,20260424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e0a4d5b305e4108376a5bc5986f803a7,20260426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e1419d7426f51ef45c25f4ee7b34aba3,20260222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e3491c4f43fc13c34b7975e7af09cd97,20260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e59fa4cc0f2a13147efdcd22f3a1e737,20260427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=e60cd65834151ad66ee9bff0dc47af10,20260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=ea94f2bac8721bfd7c4a9b0d5294bec8,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=ebe51c5ace2c14286ceb75876c4fe870,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=eca3484e80f51d076dd02191013bb0f1,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=eddb116ec7cb11b15fa278c62ac1b6c4,20260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=ee941ecc3cc712f148ff775346810894,20260227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=eea49e18383f16dc570bf7f1e19ede71,20260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=eee663044d7a1d5176dc0ada623f1457,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=eee663044d7a1d5176dc0ada623f1457,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=efcaa267a0861da0539ecbd0df942102,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=f1824d0e4e3b160874ea24d233bb1ea4,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=f1b32a04faa61471603643a23af9d68c,20260303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=f2a6c15fc66b12c24987a8eda459168e,20260312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=f65f7b9a5e65157969941225cc662c62,20260322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=fc06f4cd265f115e5f9e9d249ffd48a6,20260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=fca66c236951140b635705caef924f9b,20260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=fd203e16e3d0108f6d3c578930ce5225,20260226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=fd203e16e3d0108f6d3c578930ce5225,20260227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=fdc52b41adac13d97f4342b0dcd5db5e,20260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=05a4e583a172e80481d2a86c129b55ca11a5ee32459dfbb8ced5dc38e8fd5246&clickref=1101lDeDgbj8&rel=1101l14104766314,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=061c568e1d4de837725105b878d4a9acc0f298964f8475f0f46ddcaa83c54948&clickref=1100lCeApFcG&rel=1100l13825778283,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=061c568e1d4de837725105b878d4a9acc0f298964f8475f0f46ddcaa83c54948&clickref=1101lDeHaBNz&rel=1101l14107188994,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=061c568e1d4de837725105b878d4a9acc0f298964f8475f0f46ddcaa83c54948&clickref=1110l3PHQTrW&rel=1110l1027599472,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=0be65b89d5f8c91b2ab9a6f703e6777a25530b4c7b1122376bad1ad4d3416537&clickref=1101lDeCHTzI&rel=1101l14104194985,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=15576292c82c95c6c31e2929692cd2328925be34c5dde3e00059c8b76393ed3e&clickref=1011lChysCmh&rel=1011l13899849241,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=22eeb3294b4809ce1f04cc4424eca1ae9e013df29982661b9bce4679f7b378dc&clickref=1110l3PIemNj&rel=1110l1027997439,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=2364d9db120ca66d15f67bf8fcb663e5609c1c81e9543f3cd00c8308efbfeb0b&clickref=1100lCeUEaK5&rel=1100l13832738029,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=23ae96f728d8d4abf1357989e2047a7923241758435329b0cac2701916a55d51&clickref=1101lDeDrvBS&rel=1101l14104952656,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=23ae96f728d8d4abf1357989e2047a7923241758435329b0cac2701916a55d51&clickref=1110l3PEBm9i&rel=1110l1025283692,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=31c5543c1734d25c7206f5fd591525d0295bec6fe84ff82f946a34fe970a1e66&clickref=1100lCeyUkw8&rel=1100l13824767670,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=394c726f7a2e711883d3b11364e6b816c07e2fdf071bbcf538e1e2c1d6718cbf&clickref=1100lCeCRhI9&rel=1100l13827201785,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=3de28f3b9001975054bbc2c965e2eea22d81aea2d11cd5761d1a9efb6e9c0cb6&clickref=1100lCeBEz5K&rel=1100l13826508781,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=41eb80fb3172aa61b9d23fd8fbb7d3a2c1a366e2e8ca4db4c6fc6692317b4e47&clickref=1101lDeCLX6e&rel=1101l14104256040,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=43bcb9a9216c6aa935282e315a6d3cf29e831632cc13d04cc090719a7d24c739&clickref=1011lChuPkTX&rel=1011l13897128575,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=43bcb9a9216c6aa935282e315a6d3cf29e831632cc13d04cc090719a7d24c739&clickref=1011lChuPmWn&rel=1011l13897129324,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=43bcb9a9216c6aa935282e315a6d3cf29e831632cc13d04cc090719a7d24c739&clickref=1100lCetM7o7&rel=1100l13821019163,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=43bcb9a9216c6aa935282e315a6d3cf29e831632cc13d04cc090719a7d24c739&clickref=1101lDeBK4w7&rel=1101l14103730637,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=4b290e64593341e1dbfa9ca1442fff9d89e17fd84e8642ea05124f2035b5a139&clickref=1011lChytdUf&rel=1011l13899865881,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=53c923edabca18e4d5e559ea1f3b8b8aca83fd1533e4e10f84a67ab7470151f0&clickref=1100lCez6kZS&rel=1100l13824944284,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=5d097463a92b2ca68864749016e634040f715f384f0d4bf67bb826f602cba2a2&clickref=1100lCeucbyX&rel=1100l13821464201,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=5d097463a92b2ca68864749016e634040f715f384f0d4bf67bb826f602cba2a2&clickref=1110l3PEqYyC&rel=1110l1025096291,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=5d84ad703c2f43feca4362d71b0c334ef2218d378b25813443f6fd0d207889b1&clickref=1011lChxTDcc&rel=1011l13899255856,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=5d84ad703c2f43feca4362d71b0c334ef2218d378b25813443f6fd0d207889b1&clickref=1100lCez6UUw&rel=1100l13824960015,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=65f4d61fc2998f82c5398e0cfe713de1c8ff157aea877fec2a404e530d076096&clickref=1100lCeu6xAX&rel=1100l13821357979,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=65f4d61fc2998f82c5398e0cfe713de1c8ff157aea877fec2a404e530d076096&clickref=1100lCeu6xBn&rel=1100l13821357990,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=743a2b198f7c284e522759158ba7b23617a08b3975f3dc5d2e7e38261ead251b&clickref=1100lCeu562j&rel=1100l13821312209,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=805e1e27ee21b54f2c58c7712c891c3046a0755798a0f79469da0a2e87495848&clickref=1110l3PWmwpu&rel=1110l1030739323,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=80be89cf4221fb3cf4849d86b1ebd6de3d39aa7e934778b4420edc94a4abfb68&clickref=1100lCeRjeX8&rel=1100l13830322524,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=80be89cf4221fb3cf4849d86b1ebd6de3d39aa7e934778b4420edc94a4abfb68&clickref=1110l3PXtdTY&rel=1110l1031343172,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=8d1656c597a401a1ef0338ffe92be24a026d7f17eec3b0e04c0ed9c67847268f&clickref=1011lChyoqZ8&rel=1011l13899781484,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=91182ec6c9a3b6c8f83e36b0ef24f226c9af815d772a2eab1f4c1520ec565ae5&clickref=1101lDeH2yYK&rel=1101l14107009337,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=99c6b62e0d137d8cfa8c83c8a9624fbea15e73714d9939419102b9e13ef93f45&clickref=1100lCeu2sXL&rel=1100l13821295416,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1011lChuUkAT&rel=1011l13897216425,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1011lChuUmzD&rel=1011l13897217100,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1011lChyhI2c&rel=1011l13899671736,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCeAiV7c&rel=1100l13825666970,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCeAiWTA&rel=1100l13825668117,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCetbFFH&rel=1100l13820981964,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCetbuCo&rel=1100l13820978817,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCez2jry&rel=1100l13824884533,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1100lCez2mzv&rel=1100l13824886148,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1101lDeBS7jZ&rel=1101l14103880237,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1101lDeGibx2&rel=1101l14106826180,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1101lDeH89Sz&rel=1101l14107113360,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1110l3PDFkeo&rel=1110l1024876625,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=9b77c5ecb134790552424d721f21161695ae0f981df812d83da984a12d6e681d&clickref=1110l3PDtPQs&rel=1110l1024653185,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=a5cde962824feed24f871f38d2641dff7e5d3eeb12eb326313de307bef629f4b&clickref=1011lCkjjPkt&rel=1011l13905598882,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=ace72aa82c60f9293df16dcfc77bc1765058819093ad67c4afc9e86d1973c4b9&clickref=1101lDeCFCKW&rel=1101l14104128580,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=ace72aa82c60f9293df16dcfc77bc1765058819093ad67c4afc9e86d1973c4b9&clickref=1101lDeCFCtH&rel=1101l14104128198,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=b1b4c93c226d6d21576e1dc7d4b61b8f31926a43b6cbe7a99f231044d47b1238&clickref=1011lCkANiXu&rel=1011l13910792111,20260417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=b6a93534a435a19026baea06aacfa1a1e09a4f10ecbf4353efe9480d3b5c1408&clickref=1011lCkki8AQ&rel=1011l13906012422,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=b6a93534a435a19026baea06aacfa1a1e09a4f10ecbf4353efe9480d3b5c1408&clickref=1110l3Q2wz7r&rel=1110l1033443082,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?uid=b7c8f2213018b480752257271f2719671e7cde854d77b96518c92d06a33832c0&clickref=1011lCkdseYJ&rel=1011l13901638822,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
